#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_tepakanan_adj;Tepakananian;;;;;;;;;;;;;x
b_ponica;Ponica;;;;;;;;;;;;;x
b_ponica_adj;Ponician;;;;;;;;;;;;;x
b_bloodhoof;Bloodhoof;;;;;;;;;;;;;x
b_bloodhoof_adj;Bloodhoofian;;;;;;;;;;;;;x
b_pinefur;Pinefur;;;;;;;;;;;;;x
b_pinefur_adj;Pinefurian;;;;;;;;;;;;;x
b_kalibuf;Kalibuf;;;;;;;;;;;;;x
b_kalibuf_adj;Kalibufian;;;;;;;;;;;;;x
b_grazi;Grazi;;;;;;;;;;;;;x
b_grazi_adj;Grazian;;;;;;;;;;;;;x
b_golden_fur;Golden Fur;;;;;;;;;;;;;x
b_golden_fur_adj;Golden Furian;;;;;;;;;;;;;x
b_wichitrot;Wichitrot;;;;;;;;;;;;;x
b_wichitrot_adj;Wichitrotian;;;;;;;;;;;;;x
b_standing_rock;Standing Rock;;;;;;;;;;;;;x
b_standing_rock_adj;Standing Rockian;;;;;;;;;;;;;x
b_troto;Troto;;;;;;;;;;;;;x
b_troto_adj;Trotian;;;;;;;;;;;;;x
b_sage;Sage;;;;;;;;;;;;;x
b_sage_adj;Sagian;;;;;;;;;;;;;x
b_stalwart;Stalwart;;;;;;;;;;;;;x
b_stalwart_adj;Stalwartian;;;;;;;;;;;;;x
b_furer;Furer;;;;;;;;;;;;;x
b_furer_adj;Furerian;;;;;;;;;;;;;x
b_rosa;Rosa;;;;;;;;;;;;;x
b_rosa_adj;Rosian;;;;;;;;;;;;;x
b_amberstead;Amberstead;;;;;;;;;;;;;x
b_amberstead_adj;Ambersteadian;;;;;;;;;;;;;x
b_rabbitwood;Rabbitwood;;;;;;;;;;;;;x
b_rabbitwood_adj;Rabbitwoodian;;;;;;;;;;;;;x
b_elk_valley;Elk Valley;;;;;;;;;;;;;x
b_elk_valley_adj;Elk Valleyian;;;;;;;;;;;;;x
b_blackhoof;Blackhoof;;;;;;;;;;;;;x
b_blackhoof_adj;Blackhoofian;;;;;;;;;;;;;x
b_appleche;Appleche;;;;;;;;;;;;;x
b_appleche_adj;Applechian;;;;;;;;;;;;;x
b_chicacharge;Chicacharge;;;;;;;;;;;;;x
b_chicacharge_adj;Chicachargian;;;;;;;;;;;;;x
b_colton;Colton;;;;;;;;;;;;;x
b_colton_adj;Coltonian;;;;;;;;;;;;;x
b_hoofi;Hoofi;;;;;;;;;;;;;x
b_hoofi_adj;Hoofian;;;;;;;;;;;;;x
b_clippity;Clippity;;;;;;;;;;;;;x
b_clippity_adj;Clippityian;;;;;;;;;;;;;x
b_shalenee;Shalenee;;;;;;;;;;;;;x
b_shalenee_adj;Shalenian;;;;;;;;;;;;;x
b_furdreu;Furdreu;;;;;;;;;;;;;x
b_furdreu_adj;Furdrian;;;;;;;;;;;;;x
b_marepee;Marepee;;;;;;;;;;;;;x
b_marepee_adj;Marepian;;;;;;;;;;;;;x
b_los_coltes;Los Coltes;;;;;;;;;;;;;x
b_los_coltes_adj;Los Coltesian;;;;;;;;;;;;;x
b_oaklahoofa;Oaklahoofa;;;;;;;;;;;;;x
b_oaklahoofa_adj;Oaklahoofian;;;;;;;;;;;;;x
b_bisongrain;Bisongrain;;;;;;;;;;;;;x
b_bisongrain_adj;Bisongrainian;;;;;;;;;;;;;x
b_manitrotba;Manitrotba;;;;;;;;;;;;;x
b_manitrotba_adj;Manitrotbian;;;;;;;;;;;;;x
b_pasteur;Pasteur;;;;;;;;;;;;;x
b_pasteur_adj;Pasteurian;;;;;;;;;;;;;x
b_bison_pauite;Bison Pauite;;;;;;;;;;;;;x
b_bison_pauite_adj;Bison Pauitian;;;;;;;;;;;;;x
b_whoofshone;Whoofshone;;;;;;;;;;;;;x
b_whoofshone_adj;Whoofshonian;;;;;;;;;;;;;x
b_assinibone;Assinibone;;;;;;;;;;;;;x
b_assinibone_adj;Assinibonian;;;;;;;;;;;;;x
b_atfur;Atfur;;;;;;;;;;;;;x
b_atfur_adj;Atfurian;;;;;;;;;;;;;x
b_euthe;Euthe;;;;;;;;;;;;;x
b_euthe_adj;Euthian;;;;;;;;;;;;;x
b_forests_end;Forest's End;;;;;;;;;;;;;x
b_forests_end_adj;Forest's Endian;;;;;;;;;;;;;x
b_meadowburg;Meadowburg;;;;;;;;;;;;;x
b_meadowburg_adj;Meadowburgian;;;;;;;;;;;;;x
b_goldville;Goldville;;;;;;;;;;;;;x
b_goldville_adj;Goldvillian;;;;;;;;;;;;;x
b_gaiter;Gaiter;;;;;;;;;;;;;x
b_gaiter_adj;Gaiterian;;;;;;;;;;;;;x
b_barngundy;Barngundy;;;;;;;;;;;;;x
b_barngundy_adj;Barngundyian;;;;;;;;;;;;;x
b_plainsgraze;Plainsgraze;;;;;;;;;;;;;x
b_plainsgraze_adj;Plainsgrazian;;;;;;;;;;;;;x
b_appleville;Appleville;;;;;;;;;;;;;x
b_appleville_adj;Applevillian;;;;;;;;;;;;;x
b_buck;Buck;;;;;;;;;;;;;x
b_buck_adj;Buckian;;;;;;;;;;;;;x
b_meadowlands;Meadowlands;;;;;;;;;;;;;x
b_meadowlands_adj;Meadowlandsian;;;;;;;;;;;;;x
b_oldgrove;Oldgrove;;;;;;;;;;;;;x
b_oldgrove_adj;Oldgrovian;;;;;;;;;;;;;x
b_applestan;Applestan;;;;;;;;;;;;;x
b_applestan_adj;Applestanian;;;;;;;;;;;;;x
b_amber;Amber;;;;;;;;;;;;;x
b_amber_adj;Amberian;;;;;;;;;;;;;x
b_scarlet_waves;Scarlet Waves;;;;;;;;;;;;;x
b_scarlet_waves_adj;Scarlet Wavesian;;;;;;;;;;;;;x
b_autumnsborough;Autumnsborough;;;;;;;;;;;;;x
b_autumnsborough_adj;Autumnsboroughian;;;;;;;;;;;;;x
b_greenruff;Greenruff;;;;;;;;;;;;;x
b_greenruff_adj;Greenruffian;;;;;;;;;;;;;x
b_saddaley_ridge;Saddaley Ridge;;;;;;;;;;;;;x
b_saddaley_ridge_adj;Saddaley Ridgian;;;;;;;;;;;;;x
b_vex;Vex;;;;;;;;;;;;;x
b_vex_adj;Vexian;;;;;;;;;;;;;x
b_herden;Herden;;;;;;;;;;;;;x
b_herden_adj;Herdenian;;;;;;;;;;;;;x
b_appletide;Appletide;;;;;;;;;;;;;x
b_appletide_adj;Appletidian;;;;;;;;;;;;;x
b_sandenfort;Sandenfort;;;;;;;;;;;;;x
b_sandenfort_adj;Sandenfortian;;;;;;;;;;;;;x
b_dodge_junction;Dodge Junction;;;;;;;;;;;;;x
b_dodge_junction_adj;Dodge Junctionian;;;;;;;;;;;;;x
b_stokesand;Stokesand;;;;;;;;;;;;;x
b_stokesand_adj;Stokesandian;;;;;;;;;;;;;x
b_medlesburg;Medlesburg;;;;;;;;;;;;;x
b_medlesburg_adj;Medlesburgian;;;;;;;;;;;;;x
b_rain;Rain;;;;;;;;;;;;;x
b_rain_adj;Rainian;;;;;;;;;;;;;x
b_grainshire;Grainshire;;;;;;;;;;;;;x
b_grainshire_adj;Grainshirian;;;;;;;;;;;;;x
b_nuzzleshire;Nuzzleshire;;;;;;;;;;;;;x
b_nuzzleshire_adj;Nuzzleshirian;;;;;;;;;;;;;x
b_hepfruit;Hepfruit;;;;;;;;;;;;;x
b_hepfruit_adj;Hepfruitian;;;;;;;;;;;;;x
b_hayden;Hayden;;;;;;;;;;;;;x
b_hayden_adj;Haydenian;;;;;;;;;;;;;x
b_rurala;Rurala;;;;;;;;;;;;;x
b_rurala_adj;Ruralian;;;;;;;;;;;;;x
b_seeden;Seeden;;;;;;;;;;;;;x
b_seeden_adj;Seedenian;;;;;;;;;;;;;x
b_greendale;Greendale;;;;;;;;;;;;;x
b_greendale_adj;Greendalian;;;;;;;;;;;;;x
b_greenpeak;Greenpeak;;;;;;;;;;;;;x
b_greenpeak_adj;Greenpeakian;;;;;;;;;;;;;x
b_vineland;Vineland;;;;;;;;;;;;;x
b_vineland_adj;Vinelandian;;;;;;;;;;;;;x
b_trottengrain;Trottengrain;;;;;;;;;;;;;x
b_trottengrain_adj;Trottengrainian;;;;;;;;;;;;;x
b_goldenbourg;Goldenbourg;;;;;;;;;;;;;x
b_goldenbourg_adj;Goldenbourgian;;;;;;;;;;;;;x
b_sap;Sap;;;;;;;;;;;;;x
b_sap_adj;Sapian;;;;;;;;;;;;;x
b_grainden;Grainden;;;;;;;;;;;;;x
b_grainden_adj;Graindenian;;;;;;;;;;;;;x
b_leafgate;Leafgate;;;;;;;;;;;;;x
b_leafgate_adj;Leafgatian;;;;;;;;;;;;;x
b_grazeland;Grazeland;;;;;;;;;;;;;x
b_grazeland_adj;Grazelandian;;;;;;;;;;;;;x
b_canterlein;Canterlein;;;;;;;;;;;;;x
b_canterlein_adj;Canterleinian;;;;;;;;;;;;;x
b_east_ghastly;East Ghastly;;;;;;;;;;;;;x
b_east_ghastly_adj;East Ghastlyian;;;;;;;;;;;;;x
b_west_ghasty;West Ghasty;;;;;;;;;;;;;x
b_west_ghasty_adj;West Ghastyian;;;;;;;;;;;;;x
b_quarray_bend;Quarray Bend;;;;;;;;;;;;;x
b_quarray_bend_adj;Quarray Bendian;;;;;;;;;;;;;x
b_windy_cave;Windy Cave;;;;;;;;;;;;;x
b_windy_cave_adj;Windy Cavian;;;;;;;;;;;;;x
b_dimview;Dimview;;;;;;;;;;;;;x
b_dimview_adj;Dimviewian;;;;;;;;;;;;;x
b_froggy_bottom;Froggy Bottom;;;;;;;;;;;;;x
b_froggy_bottom_adj;Froggy Bottomian;;;;;;;;;;;;;x
b_froggy_side;Froggy Side;;;;;;;;;;;;;x
b_froggy_side_adj;Froggy Sidian;;;;;;;;;;;;;x
b_frog_meddow;Frog Meddow;;;;;;;;;;;;;x
b_frog_meddow_adj;Frog Meddowian;;;;;;;;;;;;;x
b_everfree1;Everfree1;;;;;;;;;;;;;x
b_everfree1_adj;Everfree1ian;;;;;;;;;;;;;x
b_everfree2;Everfree2;;;;;;;;;;;;;x
b_everfree2_adj;Everfree2ian;;;;;;;;;;;;;x
b_everfree3;Everfree3;;;;;;;;;;;;;x
b_everfree3_adj;Everfree3ian;;;;;;;;;;;;;x
b_everfree4;Everfree4;;;;;;;;;;;;;x
b_everfree4_adj;Everfree4ian;;;;;;;;;;;;;x
b_everfree5;Everfree5;;;;;;;;;;;;;x
b_everfree5_adj;Everfree5ian;;;;;;;;;;;;;x
b_everfree6;Everfree6;;;;;;;;;;;;;x
b_everfree6_adj;Everfree6ian;;;;;;;;;;;;;x
b_everfree7;Everfree7;;;;;;;;;;;;;x
b_everfree7_adj;Everfree7ian;;;;;;;;;;;;;x
b_the_palace_of_the_two_sisters;The Palace of the Two Sisters;;;;;;;;;;;;;x
b_the_palace_of_the_two_sisters_adj;The Palace of the Two Sistersian;;;;;;;;;;;;;x
b_everwatch;Everwatch;;;;;;;;;;;;;x
b_everwatch_adj;Everwatchian;;;;;;;;;;;;;x
b_rockwood;Rockwood;;;;;;;;;;;;;x
b_rockwood_adj;Rockwoodian;;;;;;;;;;;;;x
b_everfree8;Everfree8;;;;;;;;;;;;;x
b_everfree8_adj;Everfree8ian;;;;;;;;;;;;;x
b_everfree9;Everfree9;;;;;;;;;;;;;x
b_everfree9_adj;Everfree9ian;;;;;;;;;;;;;x
b_everfree10;Everfree10;;;;;;;;;;;;;x
b_everfree10_adj;Everfree10ian;;;;;;;;;;;;;x
b_everfree11;Everfree11;;;;;;;;;;;;;x
b_everfree11_adj;Everfree11ian;;;;;;;;;;;;;x
b_everfree12;Everfree12;;;;;;;;;;;;;x
b_everfree12_adj;Everfree12ian;;;;;;;;;;;;;x
b_everfree13;Everfree13;;;;;;;;;;;;;x
b_everfree13_adj;Everfree13ian;;;;;;;;;;;;;x
b_everfree14;Everfree14;;;;;;;;;;;;;x
b_everfree14_adj;Everfree14ian;;;;;;;;;;;;;x
b_everfree15;Everfree15;;;;;;;;;;;;;x
b_everfree15_adj;Everfree15ian;;;;;;;;;;;;;x
b_canterlot;Canterlot;;;;;;;;;;;;;x
b_canterlot_adj;Canterlotian;;;;;;;;;;;;;x
b_moonstreat;Moonstreat;;;;;;;;;;;;;x
b_moonstreat_adj;Moonstreatian;;;;;;;;;;;;;x
b_irongate;Irongate;;;;;;;;;;;;;x
b_irongate_adj;Irongatian;;;;;;;;;;;;;x
b_high_rock;High Rock;;;;;;;;;;;;;x
b_high_rock_adj;High Rockian;;;;;;;;;;;;;x
b_hornway;Hornway;;;;;;;;;;;;;x
b_hornway_adj;Hornwayian;;;;;;;;;;;;;x
b_managrove;Managrove;;;;;;;;;;;;;x
b_managrove_adj;Managrovian;;;;;;;;;;;;;x
b_whitecliff;Whitecliff;;;;;;;;;;;;;x
b_whitecliff_adj;Whitecliffian;;;;;;;;;;;;;x
b_saddlegrass;Saddlegrass;;;;;;;;;;;;;x
b_saddlegrass_adj;Saddlegrassian;;;;;;;;;;;;;x
b_gemstone_hills;Gemstone Hills;;;;;;;;;;;;;x
b_gemstone_hills_adj;Gemstone Hillsian;;;;;;;;;;;;;x
b_platinum_pass;Platinum Pass;;;;;;;;;;;;;x
b_platinum_pass_adj;Platinum Passian;;;;;;;;;;;;;x
b_saddleville;Saddleville;;;;;;;;;;;;;x
b_saddleville_adj;Saddlevillian;;;;;;;;;;;;;x
b_ramming_rock_ridge;Ramming Rock Ridge;;;;;;;;;;;;;x
b_ramming_rock_ridge_adj;Ramming Rock Ridgian;;;;;;;;;;;;;x
b_easthay;Easthay;;;;;;;;;;;;;x
b_easthay_adj;Easthayian;;;;;;;;;;;;;x
b_leaf_farm;Leaf Farm;;;;;;;;;;;;;x
b_leaf_farm_adj;Leaf Farmian;;;;;;;;;;;;;x
b_pegasus_pass;Pegasus Pass;;;;;;;;;;;;;x
b_pegasus_pass_adj;Pegasus Passian;;;;;;;;;;;;;x
b_dusk_star_rise;Dusk Star Rise;;;;;;;;;;;;;x
b_dusk_star_rise_adj;Dusk Star Risian;;;;;;;;;;;;;x
b_mortmane;Mortmane;;;;;;;;;;;;;x
b_mortmane_adj;Mortmanian;;;;;;;;;;;;;x
b_roumare;Roumare;;;;;;;;;;;;;x
b_roumare_adj;Roumarian;;;;;;;;;;;;;x
b_etalux;Étalux;;;;;;;;;;;;;x
b_etalux_adj;Étaluxian;;;;;;;;;;;;;x
b_galloping_grass;Galloping Grass;;;;;;;;;;;;;x
b_galloping_grass_adj;Galloping Grassian;;;;;;;;;;;;;x
b_reins;Reins;;;;;;;;;;;;;x
b_reins_adj;Reinsian;;;;;;;;;;;;;x
b_everville;Everville;;;;;;;;;;;;;x
b_everville_adj;Evervillian;;;;;;;;;;;;;x
b_la_mareche;La Mareche;;;;;;;;;;;;;x
b_la_mareche_adj;La Marechian;;;;;;;;;;;;;x
b_eversin;Eversin;;;;;;;;;;;;;x
b_eversin_adj;Eversinian;;;;;;;;;;;;;x
b_toumane;Toumane;;;;;;;;;;;;;x
b_toumane_adj;Toumanian;;;;;;;;;;;;;x
b_mane;Mane;;;;;;;;;;;;;x
b_mane_adj;Manian;;;;;;;;;;;;;x
b_angoulemane;Angoulemane;;;;;;;;;;;;;x
b_angoulemane_adj;Angoulemanian;;;;;;;;;;;;;x
b_stallionge;Stallionge;;;;;;;;;;;;;x
b_stallionge_adj;Stalliongian;;;;;;;;;;;;;x
b_poulain;Poulain;;;;;;;;;;;;;x
b_poulain_adj;Poulainian;;;;;;;;;;;;;x
b_coltoulouse;Coltoulouse;;;;;;;;;;;;;x
b_coltoulouse_adj;Coltoulousian;;;;;;;;;;;;;x
b_limehill;Limehill;;;;;;;;;;;;;x
b_limehill_adj;Limehillian;;;;;;;;;;;;;x
b_manehatten;Manehatten;;;;;;;;;;;;;x
b_manehatten_adj;Manehattenian;;;;;;;;;;;;;x
b_tortbetica;Tortbetica;;;;;;;;;;;;;x
b_tortbetica_adj;Tortbetician;;;;;;;;;;;;;x
b_greenminster;Greenminster;;;;;;;;;;;;;x
b_greenminster_adj;Greenminsterian;;;;;;;;;;;;;x
b_haylem;Haylem;;;;;;;;;;;;;x
b_haylem_adj;Haylemian;;;;;;;;;;;;;x
b_midton;Midton;;;;;;;;;;;;;x
b_midton_adj;Midtonian;;;;;;;;;;;;;x
b_saddleton;Saddleton;;;;;;;;;;;;;x
b_saddleton_adj;Saddletonian;;;;;;;;;;;;;x
b_manester;Manester;;;;;;;;;;;;;x
b_manester_adj;Manesterian;;;;;;;;;;;;;x
b_hooveridge;Hooveridge;;;;;;;;;;;;;x
b_hooveridge_adj;Hooveridgian;;;;;;;;;;;;;x
b_eastfort;Eastfort;;;;;;;;;;;;;x
b_eastfort_adj;Eastfortian;;;;;;;;;;;;;x
b_midwood;Midwood;;;;;;;;;;;;;x
b_midwood_adj;Midwoodian;;;;;;;;;;;;;x
b_buckwick;Buckwick;;;;;;;;;;;;;x
b_buckwick_adj;Buckwickian;;;;;;;;;;;;;x
b_colt_island;Colt Island;;;;;;;;;;;;;x
b_colt_island_adj;Colt Islandian;;;;;;;;;;;;;x
b_buckington;Buckington;;;;;;;;;;;;;x
b_buckington_adj;Buckingtonian;;;;;;;;;;;;;x
b_hayhill;Hayhill;;;;;;;;;;;;;x
b_hayhill_adj;Hayhillian;;;;;;;;;;;;;x
b_newmane;Newmane;;;;;;;;;;;;;x
b_newmane_adj;Newmanian;;;;;;;;;;;;;x
b_rammingbay;Rammingbay;;;;;;;;;;;;;x
b_rammingbay_adj;Rammingbayian;;;;;;;;;;;;;x
b_ironwood_grove;Ironwood Grove;;;;;;;;;;;;;x
b_ironwood_grove_adj;Ironwood Grovian;;;;;;;;;;;;;x
b_trottstreat;Trottstreat;;;;;;;;;;;;;x
b_trottstreat_adj;Trottstreatian;;;;;;;;;;;;;x
b_freeside;Freeside;;;;;;;;;;;;;x
b_freeside_adj;Freesidian;;;;;;;;;;;;;x
b_northdrop;Northdrop;;;;;;;;;;;;;x
b_northdrop_adj;Northdropian;;;;;;;;;;;;;x
b_maneing_point;Maneing Point;;;;;;;;;;;;;x
b_maneing_point_adj;Maneing Pointian;;;;;;;;;;;;;x
b_baltiham;Baltiham;;;;;;;;;;;;;x
b_baltiham_adj;Baltihamian;;;;;;;;;;;;;x
b_baltamare;Baltamare;;;;;;;;;;;;;x
b_baltamare_adj;Baltamarian;;;;;;;;;;;;;x
b_firewood_hill;Firewood Hill;;;;;;;;;;;;;x
b_firewood_hill_adj;Firewood Hillian;;;;;;;;;;;;;x
b_sparrows_point;Sparrows Point;;;;;;;;;;;;;x
b_sparrows_point_adj;Sparrows Pointian;;;;;;;;;;;;;x
b_rivermoth;Rivermoth;;;;;;;;;;;;;x
b_rivermoth_adj;Rivermothian;;;;;;;;;;;;;x
b_woodlaw;Woodlaw;;;;;;;;;;;;;x
b_woodlaw_adj;Woodlawian;;;;;;;;;;;;;x
b_dancertown;Dancertown;;;;;;;;;;;;;x
b_dancertown_adj;Dancertownian;;;;;;;;;;;;;x
b_gallopton;Gallopton;;;;;;;;;;;;;x
b_gallopton_adj;Galloptonian;;;;;;;;;;;;;x
b_cross_falls;Cross Falls;;;;;;;;;;;;;x
b_cross_falls_adj;Cross Fallsian;;;;;;;;;;;;;x
b_dunel_hill;Dunel Hill;;;;;;;;;;;;;x
b_dunel_hill_adj;Dunel Hillian;;;;;;;;;;;;;x
b_edgewood;Edgewood;;;;;;;;;;;;;x
b_edgewood_adj;Edgewoodian;;;;;;;;;;;;;x
b_bluestream;Bluestream;;;;;;;;;;;;;x
b_bluestream_adj;Bluestreamian;;;;;;;;;;;;;x
b_fallstone;Fallstone;;;;;;;;;;;;;x
b_fallstone_adj;Fallstonian;;;;;;;;;;;;;x
b_mareford;Mareford;;;;;;;;;;;;;x
b_mareford_adj;Marefordian;;;;;;;;;;;;;x
b_maredeen;Maredeen;;;;;;;;;;;;;x
b_maredeen_adj;Maredeenian;;;;;;;;;;;;;x
b_clover_hill;Clover Hill;;;;;;;;;;;;;x
b_clover_hill_adj;Clover Hillian;;;;;;;;;;;;;x
b_woodsbrook;Woodsbrook;;;;;;;;;;;;;x
b_woodsbrook_adj;Woodsbrookian;;;;;;;;;;;;;x
b_bloomfield;Bloomfield;;;;;;;;;;;;;x
b_bloomfield_adj;Bloomfieldian;;;;;;;;;;;;;x
b_coltford;Coltford;;;;;;;;;;;;;x
b_coltford_adj;Coltfordian;;;;;;;;;;;;;x
b_mapolis;Mapolis;;;;;;;;;;;;;x
b_mapolis_adj;Mapolisian;;;;;;;;;;;;;x
b_farvue_hill;Farvue Hill;;;;;;;;;;;;;x
b_farvue_hill_adj;Farvue Hillian;;;;;;;;;;;;;x
b_appleapolis;Appleapolis;;;;;;;;;;;;;x
b_appleapolis_adj;Appleapolisian;;;;;;;;;;;;;x
b_woodsbury;Woodsbury;;;;;;;;;;;;;x
b_woodsbury_adj;Woodsburyian;;;;;;;;;;;;;x
b_horse_bay;Horse Bay;;;;;;;;;;;;;x
b_horse_bay_adj;Horse Bayian;;;;;;;;;;;;;x
b_stallinonton-on-sea;Stallinonton-on-Sea;;;;;;;;;;;;;x
b_stallinonton-on-sea_adj;Stallinonton-on-Sian;;;;;;;;;;;;;x
b_humblestone;Humblestone;;;;;;;;;;;;;x
b_humblestone_adj;Humblestonian;;;;;;;;;;;;;x
b_runtford;Runtford;;;;;;;;;;;;;x
b_runtford_adj;Runtfordian;;;;;;;;;;;;;x
b_docking_rock;Docking Rock;;;;;;;;;;;;;x
b_docking_rock_adj;Docking Rockian;;;;;;;;;;;;;x
b_manebury;Manebury;;;;;;;;;;;;;x
b_manebury_adj;Maneburyian;;;;;;;;;;;;;x
b_fillysby;Fillysby;;;;;;;;;;;;;x
b_fillysby_adj;Fillysbyian;;;;;;;;;;;;;x
b_lincolt;Lincolt;;;;;;;;;;;;;x
b_lincolt_adj;Lincoltian;;;;;;;;;;;;;x
b_marelock;Marelock;;;;;;;;;;;;;x
b_marelock_adj;Marelockian;;;;;;;;;;;;;x
b_antlerstree;Antlerstree;;;;;;;;;;;;;x
b_antlerstree_adj;Antlerstrian;;;;;;;;;;;;;x
b_hoofcliff;Hoofcliff;;;;;;;;;;;;;x
b_hoofcliff_adj;Hoofcliffian;;;;;;;;;;;;;x
b_horseshoe_point;Horseshoe Point;;;;;;;;;;;;;x
b_horseshoe_point_adj;Horseshoe Pointian;;;;;;;;;;;;;x
b_saddalding;Saddalding;;;;;;;;;;;;;x
b_saddalding_adj;Saddaldingian;;;;;;;;;;;;;x
b_laughborough;Laughborough;;;;;;;;;;;;;x
b_laughborough_adj;Laughboroughian;;;;;;;;;;;;;x
b_high_buckfield;High Buckfield;;;;;;;;;;;;;x
b_high_buckfield_adj;High Buckfieldian;;;;;;;;;;;;;x
b_millhorse;Millhorse;;;;;;;;;;;;;x
b_millhorse_adj;Millhorsian;;;;;;;;;;;;;x
b_flankstaf_keep;Flankstaf Keep;;;;;;;;;;;;;x
b_flankstaf_keep_adj;Flankstaf Keepian;;;;;;;;;;;;;x
b_trottingham;Trottingham;;;;;;;;;;;;;x
b_trottingham_adj;Trottinghamian;;;;;;;;;;;;;x
b_bruce_hill;Bruce Hill;;;;;;;;;;;;;x
b_bruce_hill_adj;Bruce Hillian;;;;;;;;;;;;;x
b_heartford;Heartford;;;;;;;;;;;;;x
b_heartford_adj;Heartfordian;;;;;;;;;;;;;x
b_greenlyn;Greenlyn;;;;;;;;;;;;;x
b_greenlyn_adj;Greenlynian;;;;;;;;;;;;;x
b_redbourn;Redbourn;;;;;;;;;;;;;x
b_redbourn_adj;Redbournian;;;;;;;;;;;;;x
b_northmareton;Northmareton;;;;;;;;;;;;;x
b_northmareton_adj;Northmaretonian;;;;;;;;;;;;;x
b_buckford;Buckford;;;;;;;;;;;;;x
b_buckford_adj;Buckfordian;;;;;;;;;;;;;x
b_mereton_keynes;Mereton Keynes;;;;;;;;;;;;;x
b_mereton_keynes_adj;Mereton Keynesian;;;;;;;;;;;;;x
b_bichester;Bichester;;;;;;;;;;;;;x
b_bichester_adj;Bichesterian;;;;;;;;;;;;;x
b_maneford;Maneford;;;;;;;;;;;;;x
b_maneford_adj;Manefordian;;;;;;;;;;;;;x
b_tumpingotn;Tumpingotn;;;;;;;;;;;;;x
b_tumpingotn_adj;Tumpingotnian;;;;;;;;;;;;;x
b_appleseed_hill;Appleseed Hill;;;;;;;;;;;;;x
b_appleseed_hill_adj;Appleseed Hillian;;;;;;;;;;;;;x
b_haltsteed;Haltsteed;;;;;;;;;;;;;x
b_haltsteed_adj;Haltsteedian;;;;;;;;;;;;;x
b_aylesbury;Aylesbury;;;;;;;;;;;;;x
b_aylesbury_adj;Aylesburyian;;;;;;;;;;;;;x
b_earthen_palace;Earthen Palace;;;;;;;;;;;;;x
b_earthen_palace_adj;Earthen Palacian;;;;;;;;;;;;;x
b_fillydelphia;Fillydelphia;;;;;;;;;;;;;x
b_fillydelphia_adj;Fillydelphian;;;;;;;;;;;;;x
b_coltswood;Coltswood;;;;;;;;;;;;;x
b_coltswood_adj;Coltswoodian;;;;;;;;;;;;;x
b_coltdam;Coltdam;;;;;;;;;;;;;x
b_coltdam_adj;Coltdamian;;;;;;;;;;;;;x
b_maresburg;Maresburg;;;;;;;;;;;;;x
b_maresburg_adj;Maresburgian;;;;;;;;;;;;;x
b_north_fillydelphia;North Fillydelphia;;;;;;;;;;;;;x
b_north_fillydelphia_adj;North Fillydelphian;;;;;;;;;;;;;x
b_bookbay;Bookbay;;;;;;;;;;;;;x
b_bookbay_adj;Bookbayian;;;;;;;;;;;;;x
b_manesbury;Manesbury;;;;;;;;;;;;;x
b_manesbury_adj;Manesburyian;;;;;;;;;;;;;x
b_haylow;Haylow;;;;;;;;;;;;;x
b_haylow_adj;Haylowian;;;;;;;;;;;;;x
b_stableing;Stableing;;;;;;;;;;;;;x
b_stableing_adj;Stableingian;;;;;;;;;;;;;x
b_dancers_end;Dancers End;;;;;;;;;;;;;x
b_dancers_end_adj;Dancers Endian;;;;;;;;;;;;;x
b_elsenham;Elsenham;;;;;;;;;;;;;x
b_elsenham_adj;Elsenhamian;;;;;;;;;;;;;x
b_coltcchester;Coltcchester;;;;;;;;;;;;;x
b_coltcchester_adj;Coltcchesterian;;;;;;;;;;;;;x
b_highwoods;Highwoods;;;;;;;;;;;;;x
b_highwoods_adj;Highwoodsian;;;;;;;;;;;;;x
b_clopton-on-sea;Clopton-on-Sea;;;;;;;;;;;;;x
b_clopton-on-sea_adj;Clopton-on-Sian;;;;;;;;;;;;;x
b_haywich;Haywich;;;;;;;;;;;;;x
b_haywich_adj;Haywichian;;;;;;;;;;;;;x
b_oakley;Oakley;;;;;;;;;;;;;x
b_oakley_adj;Oakleyian;;;;;;;;;;;;;x
b_saddlebridge;Saddlebridge;;;;;;;;;;;;;x
b_saddlebridge_adj;Saddlebridgian;;;;;;;;;;;;;x
b_inkburrow;Inkburrow;;;;;;;;;;;;;x
b_inkburrow_adj;Inkburrowian;;;;;;;;;;;;;x
b_lemonlow;Lemonlow;;;;;;;;;;;;;x
b_lemonlow_adj;Lemonlowian;;;;;;;;;;;;;x
b_kingshill;Kingshill;;;;;;;;;;;;;x
b_kingshill_adj;Kingshillian;;;;;;;;;;;;;x
b_swansbury;Swansbury;;;;;;;;;;;;;x
b_swansbury_adj;Swansburyian;;;;;;;;;;;;;x
b_newpond;Newpond;;;;;;;;;;;;;x
b_newpond_adj;Newpondian;;;;;;;;;;;;;x
b_parkbridge;Parkbridge;;;;;;;;;;;;;x
b_parkbridge_adj;Parkbridgian;;;;;;;;;;;;;x
b_southam;Southam;;;;;;;;;;;;;x
b_southam_adj;Southamian;;;;;;;;;;;;;x
b_buckworth;Buckworth;;;;;;;;;;;;;x
b_buckworth_adj;Buckworthian;;;;;;;;;;;;;x
