#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_stampahkalekka_adj;Stampahkalekkan;;stampahkalekker;;;;;;;;;;;x
d_styria;Styria;Styria;Styria;;Styria;;;;;;;;;x
d_styria_adj;Styrian;;styrer;;;;;;;;;;;x
d_swampser;Swampser;Swampser;Swampser;;Swampser;;;;;;;;;x
d_swampser_adj;Swampserian;;swampserer;;;;;;;;;;;x
d_talonatland;Talonatland;Talonatland;Talonatland;;Talonatland;;;;;;;;;x
d_talonatland_adj;Talonatlandian;;talonatlander;;;;;;;;;;;x
d_talony;Talony;Talony;Talony;;Talony;;;;;;;;;x
d_talony_adj;Talonian;;taloner;;;;;;;;;;;x
d_taxaplatca;Taxaplatca;Taxaplatca;Taxaplatca;;Taxaplatca;;;;;;;;;x
d_taxaplatca_adj;Taxaplatcan;;taxaplatcer;;;;;;;;;;;x
d_tepakanan;Tepakanan;Tepakanan;Tepakanan;;Tepakanan;;;;;;;;;x
d_tepakanan_adj;Tepakananian;;tepakananer;;;;;;;;;;;x
d_the_basen;The Basen;The Basen;The Basen;;The Basen;;;;;;;;;x
d_the_basen_adj;The Basenian;;The Basener;;;;;;;;;;;x
d_the_hoofbuck;The Hoofbuck;The Hoofbuck;The Hoofbuck;;The Hoofbuck;;;;;;;;;x
d_the_hoofbuck_adj;The Hoofbuckian;;The Hoofbucker;;;;;;;;;;;x
d_the_roost;The Roost;The Roost;The Roost;;The Roost;;;;;;;;;x
d_the_roost_adj;The Roostian;;The Rooster;;;;;;;;;;;x
d_tigtreins;Tigtreins;Tigtreins;Tigtreins;;Tigtreins;;;;;;;;;x
d_tigtreins_adj;Tigtreinsian;;tigtreinser;;;;;;;;;;;x
d_tlemane;Tlemane;Tlemane;Tlemane;;Tlemane;;;;;;;;;x
d_tlemane_adj;Tlemanean;;tlemaner;;;;;;;;;;;x
d_trotala;Trotala;Trotala;Trotala;;Trotala;;;;;;;;;x
d_trotala_adj;Trotalan;;trotaler;;;;;;;;;;;x
d_trotledo;Trotledo;Trotledo;Trotledo;;Trotledo;;;;;;;;;x
d_trotledo_adj;Trotledian;;trotleder;;;;;;;;;;;x
d_trottingham;Trottingham;Trottingham;Trottingham;;Trottingham;;;;;;;;;x
d_trottingham_adj;Trottinghamian;;trottinghamer;;;;;;;;;;;x
d_unicornis;Unicornis;Unicornis;Unicornis;;Unicornis;;;;;;;;;x
d_unicornis_adj;Unicornisian;;unicorniser;;;;;;;;;;;x
d_vanhoover;Vanhoover;Vanhoover;Vanhoover;;Vanhoover;;;;;;;;;x
d_vanhoover_adj;Vanhooverian;;vanhooverer;;;;;;;;;;;x
d_vanhoover_islands;Vanhoover Islands;Vanhoover Islands;Vanhoover Islands;;Vanhoover Islands;;;;;;;;;x
d_vanhoover_islands_adj;Vanhoover Islandsian;;Vanhoover Islandser;;;;;;;;;;;x
d_verenia;Verenia;Verenia;Verenia;;Verenia;;;;;;;;;x
d_verenia_adj;Verenian;;verener;;;;;;;;;;;x
d_vestfloy;Vestfloy;Vestfloy;Vestfloy;;Vestfloy;;;;;;;;;x
d_vestfloy_adj;Vestfloian;;vestfloer;;;;;;;;;;;x
d_west_everfree;West Everfree;West Everfree;West Everfree;;West Everfree;;;;;;;;;x
d_west_everfree_adj;West Everfreean;;West Everfrer;;;;;;;;;;;x
d_west_mooseland;West Mooseland;West Mooseland;West Mooseland;;West Mooseland;;;;;;;;;x
d_west_mooseland_adj;West Mooselandian;;West Mooselander;;;;;;;;;;;x
d_west_pass;West Pass;West Pass;West Pass;;West Pass;;;;;;;;;x
d_west_pass_adj;West Passian;;West Passer;;;;;;;;;;;x
d_westlands;Westlands;Westlands;Westlands;;Westlands;;;;;;;;;x
d_westlands_adj;Westlandsian;;westlandser;;;;;;;;;;;x
d_westmarsh;Westmarsh;Westmarsh;Westmarsh;;Westmarsh;;;;;;;;;x
d_westmarsh_adj;Westmarshian;;westmarsher;;;;;;;;;;;x
d_westplane;Westplane;Westplane;Westplane;;Westplane;;;;;;;;;x
d_westplane_adj;Westplanean;;westplaner;;;;;;;;;;;x
d_westwingland;Westwingland;Westwingland;Westwingland;;Westwingland;;;;;;;;;x
d_westwingland_adj;Westwinglandian;;westwinglander;;;;;;;;;;;x
d_whitetail_woods;Whitetail Woods;Whitetail Woods;Whitetail Woods;;Whitetail Woods;;;;;;;;;x
d_whitetail_woods_adj;Whitetail Woodsian;;Whitetail Woodser;;;;;;;;;;;x
d_whorl;Whorl;Whorl;Whorl;;Whorl;;;;;;;;;x
d_whorl_adj;Whorlian;;whorler;;;;;;;;;;;x
d_wingbardy;Wingbardy;Wingbardy;Wingbardy;;Wingbardy;;;;;;;;;x
d_wingbardy_adj;Wingbardian;;wingbarder;;;;;;;;;;;x
d_xackhapan;Xackhapan;Xackhapan;Xackhapan;;Xackhapan;;;;;;;;;x
d_xackhapan_adj;Xackhapanian;;xackhapaner;;;;;;;;;;;x
d_yeggagalwa;Yeggagalwa;Yeggagalwa;Yeggagalwa;;Yeggagalwa;;;;;;;;;x
d_yeggagalwa_adj;Yeggagalwan;;yeggagalwer;;;;;;;;;;;x
d_yemare;Yemare;Yemare;Yemare;;Yemare;;;;;;;;;x
d_yemare_adj;Yemarean;;yemarer;;;;;;;;;;;x
d_zabylia;Zabylia;Zabylia;Zabylia;;Zabylia;;;;;;;;;x
d_zabylia_adj;Zabylian;;zabyler;;;;;;;;;;;x
d_zamazeb;Zamazeb;Zamazeb;Zamazeb;;Zamazeb;;;;;;;;;x
d_zamazeb_adj;Zamazebian;;zamazeber;;;;;;;;;;;x
d_zapamearpan;Zapamearpan;Zapamearpan;Zapamearpan;;Zapamearpan;;;;;;;;;x
d_zapamearpan_adj;Zapamearpanian;;zapamearpaner;;;;;;;;;;;x
d_zebakar;Zebakar;Zebakar;Zebakar;;Zebakar;;;;;;;;;x
d_zebakar_adj;Zebakarian;;zebakarer;;;;;;;;;;;x
d_zebgier;Zebgier;Zebgier;Zebgier;;Zebgier;;;;;;;;;x
d_zebgier_adj;Zebgierian;;zebgierer;;;;;;;;;;;x
d_zebgola;Zebgola;Zebgola;Zebgola;;Zebgola;;;;;;;;;x
d_zebgola_adj;Zebgolan;;zebgoler;;;;;;;;;;;x
d_zebora_zeka;Zebora-Zeka;Zebora-Zeka;Zebora-Zeka;;Zebora-Zeka;;;;;;;;;x
d_zebora_zeka_adj;Zebora-Zekan;;zebora-zeker;;;;;;;;;;;x
d_zebradore;Zebradore;Zebradore;Zebradore;;Zebradore;;;;;;;;;x
d_zebradore_adj;Zebradorean;;zebradorer;;;;;;;;;;;x
d_zeger;Zeger;Zeger;Zeger;;Zeger;;;;;;;;;x
d_zeger_adj;Zegerian;;zegerer;;;;;;;;;;;x
d_zes;Zes;Zes;Zes;;Zes;;;;;;;;;x
d_zes_adj;Zesian;;zeser;;;;;;;;;;;x
d_zinai;Zinai;Zinai;Zinai;;Zinai;;;;;;;;;x
d_zinai_adj;Zinian;;ziner;;;;;;;;;;;x
